id,url,title,price,description,image_count,first_image_url,processing_timestamp,variant_count,variant_types,stock_status
scorpion-beanie,https://agilite.co.il/products/scorpion-beanie,כובע גרב עקרב,159.0,"פרטים  מידות  מפרט  החזרות   כובע הצמר החדש של אג'ילייט עם לוגו העקרב הוא כובע טכני המיוצר מתערובת של חומרים טבעיים ומהונדסים, כדי לשמור על חום הגוף לאורך משימות ממושכות ולילות קרירים.  מה מסמל העקרב?  העקרב מסמל את ישראל ואת לוחם אג'ילייט – יצור קשוח וקטלני, המותאם לשרוד בתנאי חום קיצוניים ובשטח מדברי. הוא חמקמק מול איומים אך קטלני כשהוא תוקף.   סמל העקרב של אג'ילייט מסמן את אלה שרצים אל עבר הסכנה במקום להימלט ממנה. זהו סמל לאחווה בינלאומית של לוחמים מיומנים ומאומנים, המקדישים את חייהם להגנה על ארצם, קהילתם ומשפחתם.   • מידה אחת שמתאימה לכולם   • לוגו העקרב של אג'ילייט• זמין בצבעים: טורקיז, אפור ושחור• 50% אקריליק, 30% ניילון, 20% צמר   מדיניות החזרות ללקוחות בארה""ב - אם אינך מרוצה ב-100% מהרכישה שלך, תוכל להחזיר את המוצר ולקבל החזר מלא. ניתן להחזיר מוצר עד 30 יום מיום קבלתו, בתנאי שהוא במצב חדש כפי שהתקבל.   לשאלות נוספות ולמידע על החזרות מחוץ לארה""ב, אנא צור קשר בכתובת customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/ScorpionBeanie_BLK-2.webp?v=1714294190&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
scorpion-patch,https://agilite.co.il/products/scorpion-patch,פאץ' עקרב,27.9,Agilite Scorpion Patches are available in Ranger Green and Wolf Grey,1,https://agilite.co.il/cdn/shop/files/ScorpionPatch_RNG.webp?v=1714294244&width=1024,2025-06-18T18:31:29.813811,2,[],Out of Stock
sf-balaclava-black,https://agilite.co.il/products/sf-balaclava-black,מסכת פנים,149.0,"לשוניות בעברית                 החזרים     מפרט     מידות     מידע                      • מסכת הפנים של אג'ילייט משומשת על ידי כוחות מיוחדים בישראל ואינדיבידואלים שצריכים לשמור על הזהות שלהם סמויה, אך עדיין לתפקד בחום.              מיוצר מחומר הנקרא ™Ultra Thin Combat Cool המאפשר התמודדות עם לחות. בנוסף, המסכה לא מפריעה לנשימה או לדיבור בקשר.              • המסכה מאפשרת 3 אופציות חבישה: צוואר, חצי ומלא - לפי דרישת המשימה שלך.              • החומר ממנו המסכה מיוצרת משתמש בטכנולוגיה מתקדמת שמונעת הצטברות לחות וחיידקים, ומונעת התחממות של הגוף ועייפות. המסכה אנטי-בקטריאלית ומונעת ריחות.                           מידה אוניברסלית אחידה                           • טכנולוגיית Combat Cool™ לנידוף לחות        • מטופל בחומרים אנטי-בקטריאליים למניעת ריחות לא נעימים       • בשימוש על ידי כוחות מיוחדים של צה""ל להסוואת הפנים והגנה       • ניתן להתאמה ל-3 מצבי לבישה: כיסוי מלא, חצי פנים, וצוואר בלבד בהתאם לצורך המבצעי       • מתארך מעבר לקו הצוואר לכיסוי נוסף והגנה משופרת       • חומר דק במיוחד שמתאים לשימוש עם מערכות קשר ומספק אוורור מקסימלי                           מדיניות החזרים: במידה ואינכם מרוצים מהמוצר, תוכלו להחזירו עד 30 ימים מיום רכישתו ולקבל החזר כספי מלא.       כל מוצר שחוזר אלינו חייב להגיע באותו מצב שבו התקבל. לכל בירור נוסף אנא פנו אלינו דרך       customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/Untitled_design_-_2019-10-10T102010.552_75017d2e-3d4e-41c4-a86d-4de2ab28538c.png?v=1747126089&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
fanny-pack-conversion-strap,https://agilite.co.il/products/fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,0.0,The Fanny Pack Conversion Strap connects to the Agilite Six Pack™ ins seconds and converts it into a tactical fanny pack for day to day use.,1,https://agilite.co.il/cdn/shop/products/FannyPackConversionStrap_b07091b3-b73a-4858-a2f4-3078d4915db7.jpg?v=1669549127&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
six-pack-hanger-pouch,https://agilite.co.il/products/six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,277.0,"פאוץ' Six Pack - Agilite         כולל רצועת המרה למנשא מותני                           מידע     מידות     מפרט     החזרים                      פאוץ' Six Pack™ תוכנן ועוצב להיות פאוץ' הקנגורו הטוב ביותר בשוק לאחר חודשים של ניסויים ואיסוף משוב ממשתמשים בתנאי שטח.                הפאוץ' מספק אחסון נוסף ונגיש בקלות מתחת לאפוד הלוח שלך, תוך שמירה על מבנה ארגונומי שלא מפריע לתנועה.                מציע שיטות חיבור פנימיות וחיצוניות מגוונות לארגון ונשיאה נוחה של ציוד קריטי.                כולל תא קדמי נסגר עם דש תחתון אינטגרלי, המספק גישה מהירה ומוגנת לחוסם עורקים.                ניתן להמיר למנשא מותני (פאוץ' פאני) תוך שניות באמצעות רצועת המרה (נמכרת בנפרד).                נבדק בקרב ומוכח בשטח בישראל.                           קיבולת אחסון 1.8 ליטר                מידות 24.5  11  7 ס""מ                משקל 154.5 גרם                             חומרים       • 500D CORDURA® ניילון טקטי בתקן צבאי       • רצועות Milspec לחיזוק ואבטחה       • רוכסנים YKK עמידים במיוחד       • חור ניקוז** למניעת הצטברות נוזלים        פרטים נוספים       • מספק אחסון נוסף, נגיש בקלות מתחת לאפוד הלוח       • צורה ארגונומית שלא מפריעה לתנועה       • אפשרויות חיבור פנימיות וחיצוניות מגוונות       • נפח אחסון גדול אך קומפקטי יותר מפאוצ'ים תלויים מסורתיים       • תוכנן לתת נראות לתוכן הפאוץ' ולשפר ארגון       • כולל דש תחתון לגישה מהירה ומוגנת לחוסם עורקים       • ניתן להמיר **למנשא מותני (פאוץ' פאני) תוך שניות עם רצועת המרה (נמכרת בנפרד)       • נבדק בקרב ומוכח בשטח בישראל                           מדיניות החזרה         ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.         יש לוודא שהמוצר מוחזר במצבו המקורי כפי שהתקבל וללא סימני שימוש.         לבירורים נוספים ניתן לפנות אלינו בכתובת         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/SixPack__RG-1.webp?v=1714294332&width=1024,2025-06-18T18:31:29.813811,5,[],Out of Stock
t-e-k-zero-patch,https://agilite.co.il/products/t-e-k-zero-patch,T&E K-Zero Patch,0.0,"Thank you again for being a part of the K-Zero design process and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/tande-kzero.png?v=1678788055&width=1024,2025-06-18T18:31:29.813811,1,[],Out of Stock
t-e-testing-team-11-patch,https://agilite.co.il/products/t-e-testing-team-11-patch,T&E Testing Team 11 Patch,0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905_1_f793c23c-5dce-4791-b291-ff8338a98c6e.jpg?v=1685601711&width=1024,2025-06-18T18:31:29.813811,1,['size'],Out of Stock
t-e-testing-team-2-patch,https://agilite.co.il/products/t-e-testing-team-2-patch,T&E Testing Team 2 Patch,0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905_1_483301ec-2e46-4cbc-b0b8-ebf9d02d6d19.jpg?v=1694345726&width=1024,2025-06-18T18:31:29.813811,1,['size'],Out of Stock
t-e-testing-team-3-patch,https://agilite.co.il/products/t-e-testing-team-3-patch,T&E Testing Team 3 Patch,0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905_5c3027ab-0142-4ab9-8597-f6d163db5993_1.jpg?v=1685601707&width=1024,2025-06-18T18:31:29.813811,1,['size'],Out of Stock
t-e-testing-team-5-patch,https://agilite.co.il/products/t-e-testing-team-5-patch,T&E Testing Team 5 Patch,0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905_1_40790969-fa40-46cb-9b88-b4c14b94d452.jpg?v=1694345730&width=1024,2025-06-18T18:31:29.813811,1,['size'],Out of Stock
t-e-testing-team-brown-patch,https://agilite.co.il/products/t-e-testing-team-brown-patch,T&E Testing Team Brown Patch,0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905_1ee31728-7f66-4e3e-a372-30d3b73777b6.jpg?v=1678884516&width=1024,2025-06-18T18:31:29.813811,1,['size'],Out of Stock
t-e-testing-team-green-patch,https://agilite.co.il/products/t-e-testing-team-green-patch,T&E Testing Team Green Patch,0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905_bd37747e-ad5a-4057-b6f0-cd33565aface.jpg?v=1678884530&width=1024,2025-06-18T18:31:29.813811,1,"['size', 'color']",Out of Stock
t-e-testing-team-4-patch2rfwefwefqewrfgruuuj76hg,https://agilite.co.il/products/t-e-testing-team-4-patch2rfwefwefqewrfgruuuj76hg,T&E Testing Team פאץ',0.0,"Thank you again for being a part of our T&amp;E program and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/Untitleddesign-2022-12-19T090619.905.jpg?v=1671439782&width=1024,2025-06-18T18:31:29.813811,1,['size'],Out of Stock
t-e-warfighter-patch,https://agilite.co.il/products/t-e-warfighter-patch,T&E Warfighter Patch,0.0,"Thank you again for being a part of the Warfighter Cummerbund design process and your valuable feedback.Just click the ""add to cart"" button to add the patch free to your next order.If for whatever reason you want it on its own, you can order it it by just covering the shipping and processing cost.",1,https://agilite.co.il/cdn/shop/products/WARFIGHTERPATCH.webp?v=1684662328&width=1024,2025-06-18T18:31:29.813811,1,[],Out of Stock
team-wendy-exfil-ballistic-cover,https://agilite.co.il/products/team-wendy-exfil-ballistic-cover,Team Wendy® EXFIL Ballistic/SL - כיסוי קסדה,279.0,"פרטים   מפרט   תיאור   ממשל           • מתאים לכל קסדות Team Wendy Exfil בליסטיות (כולל Rail 2.0 ו-3.0)     • רצועת בנג'י מרכזית חדשה וקומפקטית ל-IR, מצלמות ועוד     • תעלות לניהול כבלים     • פלטפורמה מלאה לאביזרים עם עמידות מקסימלית     • התקנה מהירה – תוך שניות     כיס אחורי מודולרי:     • פתרון מודולרי למשימות שונות     • מתחבר בבטחה לקסדה עם וולקרו, לולאות תחתונות וגומי תקני     • כולל תא גמיש המתאים לכל סוללות NVG ומשקולות     • חורים ליציאת כבלים, מיגון מוגבר, שטח לזהוי אחורי/פאצ'ים              • משקל: 143 גרם     • ניילון טקטי 1000D     • רשת פוליאסטר שטוחה 380g/m2     • תעלות בנג'י פולימר עם חריטה בלייזר     • לולאות אחוריות לסוללות AA ו-CR123     • ייצור: ישראל              כיסוי קסדת Team Wendy של Agilite מגן על פני השטח הבליסטיים והצבע של קסדת ה-Exfil ומאריך את חייה. הוא מתאים כמו כפפה גם ל-Rail 2.0 וגם ל-Rail 3.0 באמצעות כנפיים מתקפלות בהתאם.     מאפיינים: תעלות ניהול כבלים בצדדים, צדדים חלקים למניעת היתפסות, אזור אביזרים עליון עם רצועת בנג'י ומעצורי פולימר צבאיים עם חריטת עקרב של Agilite.     כיס אחורי אופציונלי: כיס מודולרי שמתאים לכל סוללות NVG ומשקולות. כולל הגנה מוגברת, שטח לזיהוי, ואזור אחסון לתקשורת כשלא בשימוש. מחובר ביציבות וניתן לפירוק מהיר.     כיסוי קל להתקנה והסרה, עשוי מחומרים צבאיים איכותיים, תוכנן ויוצר בישראל. ניתן להזמין גרסה תואמת Berry להזמנות גדולות – שלח מייל.              לרכישה דרך GSA לחץ כאן     מוצרי Agilite זמינים לרכישה דרך GSA, TLS, FedMall ועוד:     • רכישה דרך TSSI – מצא נציג     • חוזה GSA: GS-07F-016DA     • חוזה TLS: SPE8EJ-19-D-0001 הגש בקשה     • זמין גם ב-FedMall     • גרסת Berry זמינה לפי דרישה     לפניות: govsales@agilitegear.com | טלפון: +1-870-298-4152     או דרך אחד מהמפיצים שלנו: רשימת מפיצים",1,https://agilite.co.il/cdn/shop/products/2_800x_1_800x_2_1_04875d62-582b-475e-a292-572642202aaf.jpg?v=1669549589&width=1024,2025-06-18T18:31:29.813811,6,['size'],In Stock
team-wendy-exfil-carbon-helmet-cover,https://agilite.co.il/products/team-wendy-exfil-carbon-helmet-cover,Team Wendy® EXFIL Bump LTP/Carbon - כיסוי קסדה,279.0,"פרטים   מידות   מפרט   החזרים           • פאוצ'ים למגזינים מסוג AG של Agilite משתמשים ברצועת בנג'י לאחיזה חזקה, ומאפשרים שליפה והחזרה של מגזין ביד אחת בלבד ללא הפרעה מצד רצועות הגומי.     • רצועות בנג'י קיימות בשוק שנים רבות, אך לרוב יוצרות בעיה של שליפה והחזרה לא חלקה עקב הסתבכות המגזין.      • פאוצ'י AG פותרים את הבעיה ומאפשרים שליפה והחזרה של מגזין בלי להסיר את היד הדומיננטית מהנשק.     • לשוניות שליפה מפולימר מיוחד מספקות אחיזה אידיאלית גם עם כפפות.     • בין אם אתה לוחם או אזרח מגן, הפאוץ' הזה נותן לך יתרון משמעותי בשטח.     • גרסת Gen4 לכיסוי קסדת MTEK היא הדור הבא של כיסויי קסדה ומתאימה לקסדת MTEK FLUX כמו כפפה, תוך שהיא מוסיפה פונקציונליות מתקדמת וניהול אביזרים אוניברסלי.     • היא כוללת תא אחורי גמיש שמתאים לכל סוגי סוללות NVG והמשקולות, עם פתחים ייעודיים לכבלים. המבנה החצי-קשיח מעניק הגנה נוספת ומכיל אזור ייעודי לטלאי זיהוי.     • כיסוי הקסדה מספק אחידות צבע/הסוואה, הגנה על שכבת הצבע הבליסטית ומשמש כפלטפורמה יציבה שמגנה על האביזרים שלך.              • מתאים למגזין בודד בקוטר 5.56x45 (AR או M4)     • תופס 3 שורות MOLLE אנכיות ו-2 אופקיות              • ניילון טקטי 500D מסוג CORDURA® בתקן צבאי     • שכבת MOLLE חתוכה בלייזר     • תופס 3 שורות MOLLE אנכיות ו-2 אופקיות     • משקל: 0.14 פאונד (כ-0.16 ק""ג)     פרטים נוספים:     • מתאים למגזין בודד 5.56     • מאפשר שליפה/החזרה ביד אחת     • לשונית שליפה מפולימר ייחודי לאחיזה מעולה     • שומר מגזינים בצורה אמינה     • חיבור MOLLE אחורי מובנה     • נבחן בשטח בישראל     • לשונית שימור נבונה שלא מפריעה לשליפה מהירה              מדיניות החזרות ללקוחות בארה""ב:     אם אינך מרוצה מהרכישה שלך ב-100%, תוכל להחזיר את המוצר ולקבל החזר כספי מלא. ניתן להחזיר מוצר תוך 30 יום מהקבלה. המוצר חייב להיות באותו מצב בו התקבל.      לשאלות נוספות או מדיניות החזרים מחוץ לארה""ב: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/products/9272_800x_800x_1_1_2b3a2589-e4ed-4af7-80f7-3ab927450b8e.jpg?v=1669549602&width=1024,2025-06-18T18:31:29.813811,6,['size'],Out of Stock
warfighter-cummerbund,https://agilite.co.il/products/warfighter-cummerbund,Warfighter™ - חובקי קרמון מודולריים,489.0,"Warfighter Cummerbund         *מתאים לקרמון K19 Plate Carrier על ידי הוספת  Cummerbund Backflap Adapter              מידע   מידות   מפרט   החזרים   שאלות נפוצות            • ה־™Warfighter הוא הקאמברבנד (רצועות צד לקרמון) החצי-קשיח המתקדם ביותר שקיים בשוק. הוא פותח בשיתוף עם כוחות מיוחדים מישראל וארה״ב, על-מנת לפתור את כל בעיות הנוחות והתפעול של נשיאת עומס בצידי הקרמון.      • מתאים לכל קרמון שיש לו משטחי סקוטש (Hook & Loop), כולל      K-Zero Plate Carrier      ו־     K19 Plate Carrier     (גרסאות 2.0 ו־3.0) בעזרת      מתאם ה־MOLLE האחורי.      • רוב רצועות הצד (cummerbunds) בעלות יכולת מתיחה מתחילות לצנוח תחת משקל כבד (כגון נשיאת מכשירי קשר או שריון צידי). ה־Warfighter הוא חצי-קשיח, מה שמעניק לו יכולת נשיאת עומס גבוהה יחד עם גמישות לתנועה ונוחות, אך ללא שקיעה או נפילה.      • מאפשר לך לעבור בקלות בין סגירת סקוטש, אבזמי שחרור מהיר או      FirstSpear Tubes®,     באופן שתוכל להתאים את הקאמברבנד שלך בדיוק איך שאתה אוהב.      • כולל שלוש שורות מלאות של חריצי MOLLE, שנותנות לך אפשרויות חיבור מרובות הן בפנים והן בחוץ. למרות זאת, הוא עדיין קל משקל, עם שלדה דקה אך חזקה במיוחד, כך שלא יקרוס או ״ינזל״ תחת עומס רב.      • ה־Warfighter תואם ל־K-Zero Plate Carrier ללא צורך בכל חלק נוסף. הוא תואם גם ל־K19 על ידי הוספת הכנף האחורית המודולרית (MOLLE Back Flap).      • הוא תואם גם לנשאי מיגון צידי      Agilite Flank™,     כמו גם לכל שריון צידי, מכשירי קשר, פאוצים ועוד.      • בין אם אתה מגן על מדינתך בחזית, מגן על הקהילה שלך או מגן על הבית שלך - ה־Warfighter יספק לך יתרון שאין שני לו בשוק.                        *מתאים לקרמון K19 Plate Carrier על ידי הוספת      Cummerbund Backflap Adapter               תואם ל־FirstSpear Tubes® ולמגוון אבזמי שחרור מהיר אחרים     מידות (Dimensions):     M: 22.5*5.5*0.5 אינץ' (57*14*1 ס״מ)     L: 25*5.5*0.5 אינץ' (64*14*1 ס״מ)     XL: 28*5.5*0.5 אינץ' (72*14*1 ס״מ)      משקל (Weight):     M: 126 גרם     L: 140 גרם     XL: 152 גרם      חומרים (Materials):     • לוחות סקוטש (Velcro) חתוכים בלייזר     • Laser-cut Squadron™ laminate     • 500D CORDURA® Mil Spec Tactical Nylon     • CURV® Thermoplastic Composite material               מדיניות החזרות ללקוחות:     אם אינכם מרוצים ב־100% מהרכישה שלכם, תוכלו להחזיר את המוצר ולקבל החזר כספי מלא.     ניתן להחזיר מוצר עד 30 ימים מיום קבלתו, בתנאי שהוא נשאר באותו מצב בו קיבלתם אותו.     אם יש לכם שאלות נוספות או שאתם מחזירים מחוץ לארה״ב,     אנא צרו עמנו קשר ב־     customercare@agilitegear.com.               האם ה־Warfighter Cummerbund מתאים לקרמון K19 Plate Carrier?     כדי להשתמש ב־Warfighter יחד עם K19 (גרסאות 2.0 ו־3.0), יש להוסיף את     Back Flap Cummerbund Adapter.           האם ה־Warfighter Cummerbund מתאים ל־K-Zero Plate Carrier?     כן, הוא מתאים ל־K-Zero בלי צורך בשום שינוי נוסף.           איזה מידה עליי לבחור ב־Warfighter Cummerbund?     ניתן להיעזר בטבלת המידות כאן:          אם בכוונתכם להשתמש גם באחסון צידי פנימי לשריון או מכשירי קשר,     מומלץ להוסיף כ־4 אינץ' (10 ס״מ) לאורך הצריך.           האם ה־Warfighter Cummerbund יעבוד עם קרמון שאינו של Agilite?     כל עוד לקרמון יש משטח סקוטש (Hook & Loop) בקדמתו ובאחוריו,     ה־Warfighter Cummerbund יתאים לו.           האם אפשר להוסיף אבזמי שחרור מהיר ל־Warfighter Cummerbund?     כן, אפשר להוסיף FirstSpear Tubes®, אבזמי ROC או כל אבזם שחרור מהיר דומה.",1,https://agilite.co.il/cdn/shop/files/Warfighter_Cummerbund_RG-1.webp?v=1714294437&width=1024,2025-06-18T18:31:29.813811,12,['size'],Out of Stock
warfighter-wings,https://agilite.co.il/products/warfighter-wings,"כנפי הרחבה למל""מ",284.89,"חובקי קרמון מודולריים עם&nbsp;כנפי תיאום&nbsp;למל""ם (מערכת לחימה מינימליסטית)&nbsp;של אג'לייט.  חובקי קרמון מודולריים™ כנפי תיאום מעניקים ל-מל""ם™ של אג'לייט שטח נוסף וחלוקה מלאה של עומס.  הופכים את מל""ם™ של אג'לייט למערכת נשיאה מתאימה עומסים מלאים. כוללים שני כנפי תיאום חצי-קשיחים עם 4 עמודות MOLLE כל אחד להגדלת שטח החיבור ולתמיכה בעומסים כבדים. מציעים יכולת חיבור פנימית וחיצונית. כוללים מערכת שחרור מהיר פטנטית ואבזם Duraflex Rapid Detach. כוללים רצועת גב רחבה לשיפור היציבות והנוחות בעת נשיאת עומסים כבדים.",1,https://agilite.co.il/cdn/shop/files/Reaper_Warfighter_Wings_RG-1.webp?v=1739967695&width=1024,2025-06-18T18:31:29.813811,2,[],In Stock
wide-admin-pouch,https://agilite.co.il/products/wide-admin-pouch,Wide Admin Pouch,64.9,"Details Specs  Returns Gov Sales   Low-profile, wide admin pouch built for organized, rapid access with zero bulk or sag. Optimized for mounting on the front of your AG3 Mag Pouch, the Pincer Placard’s second-layer MOLLE, any other MOLLE-equipped mag pouch, the side of your cummerbund, or the back of your plate carrier or Micro MAP. Features:   Rear MOLLE attachment (6 columns x 3 rows)   Dual-sided loop-lined interior with two included modular hook-backed inserts featuring elastic loops   Tether point for securing valuable items   Elastic loop for chem light, marker, or pen   Internal zip pocket for storing smaller essentials     Specs:500D CORDURA ® Mil Spec Tactical NylonLaser-cut Squadron™ laminateLaser-cut Velcro overlay panelsWeight: 0.36lbs (163.3g)Dimensions: 10.23x5.1inches  Details:   Rear MOLLE attachment (6 columns x 3 rows)   Dual-sided loop-lined interior with two included modular hook-backed inserts featuring elastic loops   Tether point for securing valuable items   Elastic loop for chem light, marker, or pen   Internal zip pocket for storing smaller essentials      U.S Customers Return Policy - If you are not 100% satisfied with your purchase, you can return the product and get a full refund.You can return a product for up to 30 days from the date you received it. Any product you return must be in the same condition you received it in. For any further questions and for info on returns from outside the U.S please contact us at customercare@agilitegear.com   Agilite is integrated with most government procurement channels, making outfitting your unit fast, simple, and friction-free. Product Details   SKU:8150  Procurement Options  Get a Quick Tax-Free Quote Order via GSA Advantage Get a quote through DLA Prime Vendors  Order Through an Agilite Government Distributor Request a Berry Compliant or TAA Compliant Quote (Bulk Orders for Gov Clients Only)  Contact Government Sales Email: govsales@agilitegear.comPhone: +1 (870) 298-4152Agilite Systems Incorporated8 The Green, Suite 11049Dover, DE 19901D-U-N-S Number: 117668358CAGE Code: 4023A",1,https://agilite.co.il/cdn/shop/files/WideAdminPouch_MTC-1.webp?v=1750234189&width=1024,2025-06-18T18:31:29.813811,3,"['size', 'color']",Out of Stock
%D7%97%D7%91%D7%99%D7%9C%D7%AA-%D7%9B%D7%99%D7%AA%D7%AA-%D7%9B%D7%95%D7%A0%D7%A0%D7%95%D7%AA,https://agilite.co.il/products/%D7%97%D7%91%D7%99%D7%9C%D7%AA-%D7%9B%D7%99%D7%AA%D7%AA-%D7%9B%D7%95%D7%A0%D7%A0%D7%95%D7%AA,חבילת כיתת כוננות + פאץ' כיתת כוננות,999.0,"תיאור   מידע   מפרט   החזרות     לא מתאים למיקרו-מאפ או לפלטות מיגון הצדדיות.   ה-ווסט Sub-Zero™ הוא הווסט האולטימטיבי המיועד ליציאה מהירה לפעילות ושמירה על פרופיל נמוך במהלך מבצעים מיוחדים סמויים.   עיצוב ה-V הייחודי מפזר את המשקל על פני 8 נקודות שונות שמהוות כיסוי ובטחון.   Sub-Zero™ מגיע עם חובקי הקרמון המודולרי, האלסטי המיוחד של אג'לייט. העיצוב המעוגן בפטנט מאפשר ללקוח לבצע החלפה בין.   החלק האחורי של ה-Sub-Zero™ מתאים להצמדת ה-אג'לייט Molle Placard או כל לוח אחר שהלקוח מבקש לחבר לווסט.   אזורים פנימיים מאווררים לשחרור חום על מנת להרחיק זיעה מהגוף וכדי לשמור על קור תחת אש או בזמן אימון.   בעולם שבו איומים מתרחשים מדי יום וההישרדות תלויה בפעולות המהירות של מעטים, הווסט Sub-Zero™ הוא הדור הבא של הווסט הקרמי שנועד לשפר משמעותית את הביצועים.     ה-Sub-Zero™ מגיע עם חובקי קרמון הסתערבות בגודל אחיד שיתאים לכל מבנה גוף.   כולל:        קרמון הסתערבות Sub-Zero™     פאץ' קדמי ופאץ' אחורי     Pincer™ פונדת מחסניות מולטי קליבר סקוטש קשיחה      גודל בינוני: מתאים לרוב הפלטות כולל 10x12, SAPI בינוני או קטן יותר.   גודל גדול: מתאים לפלטות SAPI או פלטות גדולות עד 10.30 אינץ' x 13.25 אינץ'.     מפרט טכני:   חומרים:   • ניילון טקטי 500D CORDURA® בדרגת תקן צבאי   • חומרה ייחודית בדרגת תקן צבאי   • למינציה Squadron™ חתוכה בלייזר   • פאנלי Velcro® MOLLE חתוכים בלייזר   • ריפוד נוחות עשוי קצף סגור-תאים   • משקל: 0.57 ק""ג (1.26 ליברות)   פרטים נוספים:   • הווסט הקרמי הנוח ביותר בשוק   • תואם למערכת Placard   • כולל חובקי קרמון מודולריים אלסטיים בגודל אחיד שמתאימים לכל מבנה גוף   • מאפשר מעבר קל בין סוגי סגירה שונים: סקוץ', אבזמים לשחרור מהיר או מחברי First Spear Tubes     מדיניות החזרה: אם אינך מרוצה מהרכישה שלך, תוכל להחזיר את המוצר ולקבל החזר כספי מלא עד 30 יום ממועד הקבלה.",1,https://agilite.co.il/cdn/shop/files/PatchKitatKonenut_RG-7.webp?v=1749032345&width=1024,2025-06-18T18:31:29.813811,8,[],In Stock
